122,club,https://en.wikipedia.org/wiki/Special:FilePath/Escudoindependientedelvalle2023.png
341,club,https://en.wikipedia.org/wiki/Special:FilePath/Huddersfield%20Town%20AFC%20crest.svg
322,club,https://en.wikipedia.org/wiki/Special:FilePath/Hull%20City%20A.F.C.%20logo.svg
307,club,https://en.wikipedia.org/wiki/Special:FilePath/Ipswich%20Town.svg
325,club,https://en.wikipedia.org/wiki/Special:FilePath/Luton%20Town%20logo.svg
383,club,https://en.wikipedia.org/wiki/Special:FilePath/Milton%20Keynes%20Dons%20FC%202025%20crest.svg
378,club,https://en.wikipedia.org/wiki/Special:FilePath/Maidenhead%20United%20FC%20crest.svg
354,club,https://en.wikipedia.org/wiki/Special:FilePath/Mansfield%20Town%20FC.svg
312,club,https://en.wikipedia.org/wiki/Special:FilePath/Middlesbrough%20FC%20crest.svg
382,club,https://en.wikipedia.org/wiki/Special:FilePath/Morecambe%20FC%20crest.svg
355,club,https://en.wikipedia.org/wiki/Special:FilePath/Northampton%20Town%20F.C.%20logo.svg
379,club,https://en.wikipedia.org/wiki/Special:FilePath/Notts%20County%20Logo.svg
380,club,https://en.wikipedia.org/wiki/Special:FilePath/Oldham%20Athletic%20AFC%20%28emblem%29.svg
367,club,https://en.wikipedia.org/wiki/Special:FilePath/Oxford_United_FC_logo.svg
356,club,https://en.wikipedia.org/wiki/Special:FilePath/Peterborough%20United%20FC%20crest.svg
357,club,https://en.wikipedia.org/wiki/Special:FilePath/Plymouth%20Argyle%20F.C.%20logo.svg
358,club,https://en.wikipedia.org/wiki/Special:FilePath/Port%20Vale%20logo.svg
324,club,https://en.wikipedia.org/wiki/Special:FilePath/Portsmouth_FC_logo.svg
344,club,https://en.wikipedia.org/wiki/Special:FilePath/Reading%20FC.svg
359,club,https://en.wikipedia.org/wiki/Special:FilePath/Rotherham%20United%20F.C.%20svg.svg
360,club,https://en.wikipedia.org/wiki/Special:FilePath/Salford_City_F.C._new_logo.svg
308,club,https://en.wikipedia.org/wiki/Special:FilePath/Sheffield%20United%20FC%20logo.svg
309,club,https://en.wikipedia.org/wiki/Special:FilePath/Sheffield%20Wednesday%20FC%202026%20crest.svg
386,club,https://en.wikipedia.org/wiki/Special:FilePath/Southend%20United.svg
361,club,https://en.wikipedia.org/wiki/Special:FilePath/Stevenage%20FC%20crest.svg
199,club,https://en.wikipedia.org/wiki/Special:FilePath/Logo%20Sunderland.svg
387,club,https://en.wikipedia.org/wiki/Special:FilePath/Sutton%20United%20FC%20crest.svg
381,club,https://en.wikipedia.org/wiki/Special:FilePath/Swindon%20Town%20FC.svg
388,club,https://en.wikipedia.org/wiki/Special:FilePath/Torquay%20United%20FC%20crest.svg
363,club,https://en.wikipedia.org/wiki/Special:FilePath/Tranmere%20Rovers%20FC%20crest.svg
389,club,https://en.wikipedia.org/wiki/Special:FilePath/Walsall%20FC.svg
311,club,https://en.wikipedia.org/wiki/Special:FilePath/Watford.svg
317,club,https://en.wikipedia.org/wiki/Special:FilePath/West%20Bromwich%20Albion.svg
364,club,https://en.wikipedia.org/wiki/Special:FilePath/Wigan%20Athletic.svg
390,club,https://en.wikipedia.org/wiki/Special:FilePath/Wimbledon%20FC%20crest.svg
202,club,https://en.wikipedia.org/wiki/Special:FilePath/Wolverhampton%20Wanderers%20FC%20crest.svg
365,club,https://en.wikipedia.org/wiki/Special:FilePath/Wycombe%20Wanderers%20FC%20logo.svg
19131,club,https://en.wikipedia.org/wiki/Special:FilePath/AC%20Ajaccio%20logo.svg
